Date,Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
2016-04-07 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2623,1743,3948,2833,2270,3534,4077,3478,4780,3159,2381,4191,2437,1813,3275,1548,1175,2039
2016-05-07 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2881,1965,4224,2833,2361,3399,4025,3223,5026,3041,2418,3823,2645,1922,3641,1695,1123,2559
2016-06-07 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2566,1812,3633,2327,1790,3026,3429,2633,4464,2874,2285,3614,2368,1799,3117,1560,1098,2216
2016-07-07 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2468,1768,3444,2611,2128,3204,2942,2399,3608,2510,1952,3227,2301,1686,3139,1709,1119,2608
2016-08-07 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2842,1889,4274,2669,2126,3352,4187,3435,5103,3127,2483,3938,2853,1960,4154,1491,1102,2016
2016-09-07 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2730,1836,4059,2527,1921,3324,3913,3025,5061,3028,2362,3883,2721,2009,3687,1503,1164,1940
2016-10-07 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2288,1702,3076,2071,1716,2501,2772,2258,3404,2554,1987,3283,2172,1672,2822,1637,1231,2177
2016-11-07 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2949,1963,4430,3138,2528,3894,4426,3740,5238,3319,2703,4076,2764,1916,3987,1620,1217,2157
2016-12-07 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2811,1818,4346,2990,2369,3773,3809,3058,4744,3296,2305,4714,2607,1742,3900,1532,1121,2093
07/13/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2765,1800,4248,2739,2104,3565,3630,2281,5777,3036,2248,4101,2659,1792,3947,1537,1088,2171
07/14/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2981,1875,4740,3055,2328,4011,4233,3400,5270,3223,2467,4211,3060,2006,4667,1353,1008,1815
07/15/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2769,1902,4030,2944,2262,3832,3292,2586,4191,2990,2071,4317,2547,1822,3561,1727,1206,2472
07/16/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2750,1831,4129,2286,1872,2791,3814,2708,5371,3248,2465,4279,2784,2000,3877,1402,1124,1748
07/17/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2240,1648,3045,1983,1677,2345,2810,2167,3644,2466,1921,3165,2299,1712,3088,1570,1235,1995
07/18/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2767,1782,4298,3129,2426,4036,3555,2563,4930,3592,2907,4440,2487,1649,3752,1554,1190,2029
07/19/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2838,1948,4134,3096,2519,3805,3861,3040,4904,2893,2267,3693,2590,1739,3856,1742,1249,2430
07/20/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",3081,1950,4868,3113,2331,4158,4301,2972,6224,3191,2328,4374,3084,1982,4799,1417,1128,1778
07/21/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",3211,2086,4944,3157,2568,3881,4200,2704,6522,3313,2560,4287,3272,2048,5227,1646,1160,2335
11/27/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2349,1696,3254,1917,1601,2295,2815,2237,3542,2716,2182,3382,2154,1640,2830,1503,1101,2051
11/28/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2671,1759,4057,2910,2397,3532,4023,3007,5382,3106,2435,3961,2579,1693,3928,1500,1162,1935
11/29/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2680,1782,4031,2973,2349,3762,3779,2917,4896,3114,2544,3812,2515,1778,3558,1477,1138,1917
11/30/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",3066,1948,4826,3130,2333,4201,4626,3502,6112,3429,2669,4407,2706,1768,4142,1478,1082,2019
2016-01-12 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",3071,1990,4738,3171,2495,4031,4197,3226,5461,3270,2474,4323,3109,2121,4557,1460,1094,1947
2016-02-12 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",3224,2041,5093,3007,2258,4006,5044,3794,6707,3241,2584,4065,3888,2646,5711,1574,1177,2106
2016-03-12 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",3109,1968,4912,2416,1826,3197,4715,3800,5851,3642,2829,4690,2741,1901,3953,1478,1130,1933
2016-04-12 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2316,1656,3237,1950,1560,2437,2933,2499,3442,2667,2214,3213,2222,1652,2988,1414,1074,1862
2016-05-12 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2568,1643,4014,2918,2159,3944,3942,3019,5149,3117,2523,3851,2421,1642,3570,1427,1118,1821
2016-06-12 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2575,1689,3925,2823,2050,3887,3598,2846,4548,3070,2443,3858,2316,1596,3362,1410,1118,1776
2016-07-12 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2733,1726,4327,2739,2106,3562,4156,3205,5389,3339,2594,4297,2528,1659,3854,1414,1067,1875
2016-08-12 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2823,1872,4258,2874,2153,3837,4280,3089,5931,3161,2532,3947,2673,1880,3799,1516,1133,2028
2016-09-12 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",3074,2013,4693,2863,2296,3569,4409,3253,5975,3271,2665,4016,3348,2431,4611,1404,1117,1765
2016-10-12 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2721,1815,4079,2298,1813,2911,4153,3366,5126,3120,2468,3944,2763,1963,3890,1528,1166,2003
2016-11-12 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2273,1619,3190,1861,1439,2407,3068,2497,3771,2575,2133,3109,2236,1743,2868,1395,1119,1739
2016-12-12 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2620,1740,3944,2708,2192,3346,4186,3350,5230,2891,2313,3613,2910,2014,4204,1509,1168,1949
12/13/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2708,1801,4072,2963,2122,4136,3957,3167,4943,2859,2125,3848,2636,1855,3747,1523,1214,1909
12/14/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",3292,2092,5182,3345,2474,4522,5196,4081,6614,3618,2896,4518,3094,2002,4781,1388,1148,1679
12/15/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",3113,2027,4782,3119,2415,4029,4453,3652,5430,3479,2911,4158,3120,2082,4675,1501,1175,1918
12/16/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",3169,2082,4823,2911,2326,3643,4476,3394,5902,3248,2630,4010,3493,2352,5185,1510,1131,2015
12/17/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2968,1957,4500,2263,1801,2843,4299,3374,5476,3587,2746,4686,2920,2169,3931,1449,1080,1944
12/18/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2428,1706,3456,1928,1548,2401,3381,2868,3986,2735,2181,3431,2415,1847,3158,1448,1139,1841
12/19/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2765,1712,4464,3042,2386,3878,4974,4155,5955,3236,2685,3900,2854,1816,4485,1499,1151,1951
12/20/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2908,1808,4675,2749,2163,3492,4880,3869,6155,3393,2796,4119,2890,1883,4436,1460,1045,2041
12/21/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",3047,1975,4702,2800,2185,3587,4419,3386,5765,3507,2853,4310,3025,1967,4651,1487,1137,1945
12/22/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2993,1906,4698,2723,2182,3399,4392,3362,5736,3329,2620,4229,3510,2354,5235,1395,1095,1777
12/23/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2881,1988,4173,2555,2131,3064,3981,3309,4790,3027,2541,3605,3393,2389,4820,1577,1174,2119
12/24/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2759,1949,3905,2304,1824,2909,3810,3088,4701,2844,2368,3416,2778,2025,3813,1726,1228,2426
12/25/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2281,1627,3198,1877,1572,2242,2860,2333,3507,2297,1882,2803,2632,1929,3591,1451,1117,1884
12/26/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2430,1640,3601,2471,1932,3161,3733,3054,4563,2896,2420,3466,2463,1792,3385,1536,1180,1998
12/27/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2503,1702,3682,2457,2035,2965,3868,3058,4893,2945,2467,3517,2618,1811,3784,1495,1184,1888
12/28/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2525,1716,3715,2362,1846,3022,3971,3209,4914,2949,2463,3532,2427,1716,3432,1476,1143,1905
12/29/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2568,1720,3833,2393,1929,2968,3797,3106,4643,2887,2343,3557,2727,1882,3951,1415,1093,1831
12/30/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2910,1912,4429,2341,1832,2993,4503,3543,5723,3201,2610,3925,3028,2092,4382,1433,1142,1800
12/31/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2704,1882,3885,2082,1712,2532,3689,2985,4559,2948,2437,3566,3015,2376,3826,1463,1167,1835
2016-01-10 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",3119,1908,5100,2273,1809,2856,5029,3793,6667,3459,2750,4351,3061,1955,4790,1453,1070,1974
2016-02-10 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2121,1560,2883,1865,1495,2327,2644,1957,3572,2230,1821,2729,2101,1603,2752,1451,1083,1944
2016-03-10 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2539,1664,3873,2879,2314,3583,3712,3097,4450,3136,2473,3978,2384,1645,3455,1430,1139,1796
2016-04-10 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2698,1740,4181,2932,2335,3680,3921,2824,5443,2948,2213,3928,2304,1467,3619,1507,1101,2062
2016-05-10 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2823,1837,4338,2994,2181,4111,3612,2645,4931,3204,2315,4434,2491,1714,3620,1487,1079,2051
2016-06-10 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",3027,1886,4858,2868,2270,3625,4622,3486,6128,3388,2622,4378,2676,1772,4043,1467,913,2357
2016-07-10 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",3248,2143,4922,2869,2289,3597,4689,3539,6211,3305,2530,4317,3538,2636,4748,1359,1081,1710
2016-08-10 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2728,1811,4111,2382,1820,3119,3734,2946,4732,3046,2236,4149,2866,2014,4077,1538,1167,2027
2016-09-10 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2122,1526,2950,1910,1561,2337,2458,1941,3112,2268,1642,3132,2202,1685,2878,1675,1141,2457
2016-10-10 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2162,1579,2960,2222,1757,2810,2674,2039,3508,2261,1822,2805,2235,1615,3094,1529,1158,2019
2016-11-10 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",1992,1479,2683,1895,1496,2401,2330,1863,2914,2151,1633,2833,2095,1588,2763,1406,1128,1753
2016-12-10 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2201,1604,3019,2423,1987,2954,2831,2220,3612,2459,1917,3155,2311,1759,3035,1580,1227,2034
10/13/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2485,1704,3624,2655,2133,3305,3507,2584,4760,2786,2224,3491,2416,1571,3716,1557,1239,1958
10/14/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2744,1825,4125,2618,2090,3281,3580,2678,4785,3017,2348,3877,2849,1865,4351,1420,1094,1844
10/15/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2530,1748,3662,2296,1877,2808,3298,2540,4282,2742,2196,3422,2602,1821,3719,1497,1065,2103
10/16/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2315,1665,3219,2736,2102,3561,2635,2040,3404,2515,2052,3084,2227,1668,2972,1567,1179,2084
10/17/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2738,1780,4211,3041,2404,3848,4116,3088,5484,3122,2545,3831,2663,1758,4033,1476,1138,1916
10/18/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2773,1801,4271,3197,2513,4069,4027,3174,5110,3061,2404,3897,2434,1569,3776,1540,1141,2077
10/19/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2876,1887,4383,3020,2299,3968,4359,3453,5501,3115,2419,4009,2705,1839,3978,1447,1119,1871
10/20/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2864,1832,4476,2974,2248,3936,4374,3310,5781,3128,2395,4084,2666,1872,3798,1541,1072,2215
10/21/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",3180,2061,4908,2822,2191,3633,4466,3483,5726,3718,3009,4593,3082,2005,4738,1729,1173,2550
10/22/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2842,1872,4314,2177,1746,2714,4059,3281,5021,3093,2484,3850,3082,2097,4529,1571,1177,2097
10/23/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2275,1520,3406,1810,1440,2275,3004,2415,3735,2403,1978,2920,2179,1271,3735,1436,1123,1838
10/24/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2644,1708,4094,2722,2141,3461,3940,3094,5016,3278,2490,4316,2678,1763,4068,1450,1154,1820
10/25/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2816,1914,4143,2857,2299,3549,4004,3050,5255,2958,2374,3685,2593,1818,3697,1523,1193,1944
10/26/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2976,1911,4635,2843,2092,3863,4095,3124,5367,3344,2625,4260,2948,1948,4461,1551,1101,2186
10/27/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",3165,2022,4952,3011,2341,3873,4557,3555,5840,3074,2459,3842,3274,1916,5592,1589,1100,2297
10/28/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",3225,2092,4971,2881,2249,3689,4721,3635,6131,3329,2711,4087,3599,2569,5040,1577,1060,2345
10/29/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2217,1608,3056,2065,1606,2655,2646,2125,3295,2302,1847,2869,2453,1681,3581,1669,1232,2262
10/30/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",1835,1373,2453,1617,1308,1998,1981,1671,2350,2081,1619,2676,1834,1425,2360,1485,1064,2074
10/31/2016,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",1968,1386,2795,1736,1308,2304,2525,1891,3372,2117,1632,2746,2040,1519,2739,1343,1045,1726
2016-01-11 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2073,1511,2845,1925,1593,2327,2656,2162,3264,2342,1787,3071,2148,1627,2834,1424,1127,1800
2016-02-11 00:00:00,100,"Kempegowda, Majestic, Bengaluru, Karnataka",171,"Analytics India Magazine, #280, 2nd floor, 5th Main, 15th A Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka",2763,1855,4115,3282,2574,4185,3771,3003,4735,3301,2645,4120,2538,1733,3717,1714,1323,2221
